mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_feature_selection,param_regressor,param_scaler,params,split0_test_score,split1_test_score,split2_test_score,split3_test_score,split4_test_score,mean_test_score,std_test_score,rank_test_score
66.63009243011474,15.122548029424172,3.3491485595703123,1.2902796711173334,passthrough,"VotingRegressor(estimators=[('catboost',
                             <catboost.core.CatBoostRegressor object at 0x0000022474C43EC8>),
                            ('DecisionTree', DecisionTreeRegressor())])",PowerTransformer(),"{'feature_selection': 'passthrough', 'regressor': VotingRegressor(estimators=[('catboost',
                             <catboost.core.CatBoostRegressor object at 0x0000022474C43EC8>),
                            ('DecisionTree', DecisionTreeRegressor())]), 'scaler': PowerTransformer()}",0.6716413507395966,0.6577050035956806,0.5786185945348188,0.5762578549337598,0.6198703248049695,0.6208186257217652,0.039270748530998455,450
76.51890263557434,4.9372818251726205,3.7576397895812987,1.1467514974629993,passthrough,"VotingRegressor(estimators=[('catboost',
                             <catboost.core.CatBoostRegressor object at 0x0000022474C43EC8>),
                            ('DecisionTree', DecisionTreeRegressor())])",QuantileTransformer(),"{'feature_selection': 'passthrough', 'regressor': VotingRegressor(estimators=[('catboost',
                             <catboost.core.CatBoostRegressor object at 0x0000022474C43EC8>),
                            ('DecisionTree', DecisionTreeRegressor())]), 'scaler': QuantileTransformer()}",0.7800357593895335,0.7545808121199474,0.7563633135789283,0.7822882951902353,0.7067405768757606,0.7560017514308809,0.027193488322138144,45
77.64935522079467,3.9232818204594246,3.761040687561035,0.9650005947822409,passthrough,"VotingRegressor(estimators=[('catboost',
                             <catboost.core.CatBoostRegressor object at 0x0000022474C43EC8>),
                            ('ElasticNet',
                             ElasticNet(alpha=50.5, l1_ratio=1.0))])",RobustScaler(),"{'feature_selection': 'passthrough', 'regressor': VotingRegressor(estimators=[('catboost',
                             <catboost.core.CatBoostRegressor object at 0x0000022474C43EC8>),
                            ('ElasticNet',
                             ElasticNet(alpha=50.5, l1_ratio=1.0))]), 'scaler': RobustScaler()}",0.7728077979539101,0.7190776853460861,0.6967593234429961,0.7680218780655124,0.744171231612478,0.7401675832841965,0.028935567624869794,103
80.4135733127594,3.987987342004339,2.0314539432525636,0.6952665747126813,passthrough,"VotingRegressor(estimators=[('catboost',
                             <catboost.core.CatBoostRegressor object at 0x0000022474C43EC8>),
                            ('ElasticNet',
                             ElasticNet(alpha=50.5, l1_ratio=1.0))])",StandardScaler(),"{'feature_selection': 'passthrough', 'regressor': VotingRegressor(estimators=[('catboost',
                             <catboost.core.CatBoostRegressor object at 0x0000022474C43EC8>),
                            ('ElasticNet',
                             ElasticNet(alpha=50.5, l1_ratio=1.0))]), 'scaler': StandardScaler()}",0.7728069019115338,0.719246827758842,0.6967516169321595,0.7679850966892322,0.7441806985771005,0.7401942283737736,0.02890627912090796,101
87.98946623802185,3.1558433305813796,4.66164197921753,1.3320618582912032,passthrough,"VotingRegressor(estimators=[('catboost',
                             <catboost.core.CatBoostRegressor object at 0x0000022474C43EC8>),
                            ('ElasticNet',
                             ElasticNet(alpha=50.5, l1_ratio=1.0))])",PowerTransformer(),"{'feature_selection': 'passthrough', 'regressor': VotingRegressor(estimators=[('catboost',
                             <catboost.core.CatBoostRegressor object at 0x0000022474C43EC8>),
                            ('ElasticNet',
                             ElasticNet(alpha=50.5, l1_ratio=1.0))]), 'scaler': PowerTransformer()}",0.6914217001758425,0.656803008845151,0.5775508793106158,0.6324670725768626,0.6627151457670832,0.644191561335111,0.03823951344029849,390
83.76372194290161,5.352750590170217,4.490003490447998,1.080587437398607,passthrough,"VotingRegressor(estimators=[('catboost',
                             <catboost.core.CatBoostRegressor object at 0x0000022474C43EC8>),
                            ('ElasticNet',
                             ElasticNet(alpha=50.5, l1_ratio=1.0))])",QuantileTransformer(),"{'feature_selection': 'passthrough', 'regressor': VotingRegressor(estimators=[('catboost',
                             <catboost.core.CatBoostRegressor object at 0x0000022474C43EC8>),
                            ('ElasticNet',
                             ElasticNet(alpha=50.5, l1_ratio=1.0))]), 'scaler': QuantileTransformer()}",0.7391674174484897,0.69477043725204,0.6785053609153159,0.7457305234434248,0.7246018628002243,0.716555120371899,0.025882916375518067,195
83.85054125785828,3.7364175970246465,4.100116395950318,1.8475004236216084,passthrough,"VotingRegressor(estimators=[('catboost',
                             <catboost.core.CatBoostRegressor object at 0x0000022474C43EC8>),
                            ('LinearRegression', LinearRegression())])",RobustScaler(),"{'feature_selection': 'passthrough', 'regressor': VotingRegressor(estimators=[('catboost',
                             <catboost.core.CatBoostRegressor object at 0x0000022474C43EC8>),
                            ('LinearRegression', LinearRegression())]), 'scaler': RobustScaler()}",0.7728325001027996,0.7190854645060754,0.6967451023238335,0.7680642719497232,0.7441244100954978,0.7401703497955858,0.028951152150966934,102
76.80696697235108,2.3771953306496005,2.8714417457580566,1.4226411649066,passthrough,"VotingRegressor(estimators=[('catboost',
                             <catboost.core.CatBoostRegressor object at 0x0000022474C43EC8>),
                            ('LinearRegression', LinearRegression())])",StandardScaler(),"{'feature_selection': 'passthrough', 'regressor': VotingRegressor(estimators=[('catboost',
                             <catboost.core.CatBoostRegressor object at 0x0000022474C43EC8>),
                            ('LinearRegression', LinearRegression())]), 'scaler': StandardScaler()}",0.7728291501960572,0.7192489435265699,0.69673990440939,0.7680376931553377,0.7441244410097752,0.7401960264594261,0.028923092632426053,100
85.02760429382325,2.8946693419940894,2.10547080039978,0.8561650430512924,passthrough,"VotingRegressor(estimators=[('catboost',
                             <catboost.core.CatBoostRegressor object at 0x0000022474C43EC8>),
                            ('LinearRegression', LinearRegression())])",PowerTransformer(),"{'feature_selection': 'passthrough', 'regressor': VotingRegressor(estimators=[('catboost',
                             <catboost.core.CatBoostRegressor object at 0x0000022474C43EC8>),
                            ('LinearRegression', LinearRegression())]), 'scaler': PowerTransformer()}",0.6914129791980574,0.6564745818109168,0.5775316962721819,0.631820774259933,0.662344217869648,0.6439168498821475,0.03822682431856533,394
83.05696382522584,5.0903115813273025,0.9328086853027344,0.6104361137386212,passthrough,"VotingRegressor(estimators=[('catboost',
                             <catboost.core.CatBoostRegressor object at 0x0000022474C43EC8>),
                            ('LinearRegression', LinearRegression())])",QuantileTransformer(),"{'feature_selection': 'passthrough', 'regressor': VotingRegressor(estimators=[('catboost',
                             <catboost.core.CatBoostRegressor object at 0x0000022474C43EC8>),
                            ('LinearRegression', LinearRegression())]), 'scaler': QuantileTransformer()}",0.7391634314349625,0.6948482169970784,0.678425561457939,0.745639637496394,0.7245348563922251,0.7165223407557197,0.02586800570984989,196
112.83281908035278,6.076515972600463,4.858485889434815,0.991249768052761,passthrough,"VotingRegressor(estimators=[('catboost',
                             <catboost.core.CatBoostRegressor object at 0x0000022474C43EC8>),
                            ('SVR', SVR(C=100.0, kernel='poly'))])",RobustScaler(),"{'feature_selection': 'passthrough', 'regressor': VotingRegressor(estimators=[('catboost',
                             <catboost.core.CatBoostRegressor object at 0x0000022474C43EC8>),
                            ('SVR', SVR(C=100.0, kernel='poly'))]), 'scaler': RobustScaler()}",0.6160306898959352,0.5893157463639964,0.5895917036547543,0.5687345710733516,0.6091713320836348,0.5945688086143345,0.01669502983480729,491
102.32487044334411,1.671506706839516,4.050105285644531,0.997079344260302,passthrough,"VotingRegressor(estimators=[('catboost',
                             <catboost.core.CatBoostRegressor object at 0x0000022474C43EC8>),
                            ('SVR', SVR(C=100.0, kernel='poly'))])",StandardScaler(),"{'feature_selection': 'passthrough', 'regressor': VotingRegressor(estimators=[('catboost',
                             <catboost.core.CatBoostRegressor object at 0x0000022474C43EC8>),
                            ('SVR', SVR(C=100.0, kernel='poly'))]), 'scaler': StandardScaler()}",0.6719706589572373,0.6295993876051978,0.6384003258126725,0.6727601714726653,0.664808471177063,0.6555078030049672,0.01799491059555309,362
99.4126193523407,6.663801954591848,4.276556444168091,1.5784892612358024,passthrough,"VotingRegressor(estimators=[('catboost',
                             <catboost.core.CatBoostRegressor object at 0x0000022474C43EC8>),
                            ('SVR', SVR(C=100.0, kernel='poly'))])",PowerTransformer(),"{'feature_selection': 'passthrough', 'regressor': VotingRegressor(estimators=[('catboost',
                             <catboost.core.CatBoostRegressor object at 0x0000022474C43EC8>),
                            ('SVR', SVR(C=100.0, kernel='poly'))]), 'scaler': PowerTransformer()}",0.6084752961937241,0.5833861355205556,0.522950495368008,0.5497922134350326,0.5992671508657563,0.5727742582766153,0.03193628387966482,498
94.44250860214234,10.554977277249591,5.695873212814331,2.251037499106473,passthrough,"VotingRegressor(estimators=[('catboost',
                             <catboost.core.CatBoostRegressor object at 0x0000022474C43EC8>),
                            ('SVR', SVR(C=100.0, kernel='poly'))])",QuantileTransformer(),"{'feature_selection': 'passthrough', 'regressor': VotingRegressor(estimators=[('catboost',
                             <catboost.core.CatBoostRegressor object at 0x0000022474C43EC8>),
                            ('SVR', SVR(C=100.0, kernel='poly'))]), 'scaler': QuantileTransformer()}",0.7392305564119224,0.7106763675965684,0.6943931213759115,0.7463121771277132,0.740135277561364,0.7261495000146959,0.020105397133580085,152
66.03375926017762,4.982879577506487,0.0,0.0,passthrough,"VotingRegressor(estimators=[('catboost',
                             <catboost.core.CatBoostRegressor object at 0x0000022474C43EC8>),
                            ('GaussianProcess',
                             GaussianProcessRegressor(kernel=[DotProduct(sigma_0=1) + WhiteKernel(noise_level=1)]))])",RobustScaler(),"{'feature_selection': 'passthrough', 'regressor': VotingRegressor(estimators=[('catboost',
                             <catboost.core.CatBoostRegressor object at 0x0000022474C43EC8>),
                            ('GaussianProcess',
                             GaussianProcessRegressor(kernel=[DotProduct(sigma_0=1) + WhiteKernel(noise_level=1)]))]), 'scaler': RobustScaler()}",,,,,,,,799
63.71924204826355,4.642930627480186,0.0,0.0,passthrough,"VotingRegressor(estimators=[('catboost',
                             <catboost.core.CatBoostRegressor object at 0x0000022474C43EC8>),
                            ('GaussianProcess',
                             GaussianProcessRegressor(kernel=[DotProduct(sigma_0=1) + WhiteKernel(noise_level=1)]))])",StandardScaler(),"{'feature_selection': 'passthrough', 'regressor': VotingRegressor(estimators=[('catboost',
                             <catboost.core.CatBoostRegressor object at 0x0000022474C43EC8>),
                            ('GaussianProcess',
                             GaussianProcessRegressor(kernel=[DotProduct(sigma_0=1) + WhiteKernel(noise_level=1)]))]), 'scaler': StandardScaler()}",,,,,,,,800
59.9395968914032,5.5009027200144525,0.0,0.0,passthrough,"VotingRegressor(estimators=[('catboost',
                             <catboost.core.CatBoostRegressor object at 0x0000022474C43EC8>),
                            ('GaussianProcess',
                             GaussianProcessRegressor(kernel=[DotProduct(sigma_0=1) + WhiteKernel(noise_level=1)]))])",PowerTransformer(),"{'feature_selection': 'passthrough', 'regressor': VotingRegressor(estimators=[('catboost',
                             <catboost.core.CatBoostRegressor object at 0x0000022474C43EC8>),
                            ('GaussianProcess',
                             GaussianProcessRegressor(kernel=[DotProduct(sigma_0=1) + WhiteKernel(noise_level=1)]))]), 'scaler': PowerTransformer()}",,,,,,,,801
72.21934146881104,18.14905484464125,0.0,0.0,passthrough,"VotingRegressor(estimators=[('catboost',
                             <catboost.core.CatBoostRegressor object at 0x0000022474C43EC8>),
                            ('GaussianProcess',
                             GaussianProcessRegressor(kernel=[DotProduct(sigma_0=1) + WhiteKernel(noise_level=1)]))])",QuantileTransformer(),"{'feature_selection': 'passthrough', 'regressor': VotingRegressor(estimators=[('catboost',
                             <catboost.core.CatBoostRegressor object at 0x0000022474C43EC8>),
                            ('GaussianProcess',
                             GaussianProcessRegressor(kernel=[DotProduct(sigma_0=1) + WhiteKernel(noise_level=1)]))]), 'scaler': QuantileTransformer()}",,,,,,,,802
106.9387014389038,15.194069304537894,1.7325871944427491,0.7857689084596514,passthrough,"VotingRegressor(estimators=[('catboost',
                             <catboost.core.CatBoostRegressor object at 0x0000022474C43EC8>),
                            ('RandomForest', RandomForestRegressor()),
                            ('KNeighbors',
                             KNeighborsRegressor(n_neighbors=10,
                                                 weights='distance'))])",RobustScaler(),"{'feature_selection': 'passthrough', 'regressor': VotingRegressor(estimators=[('catboost',
                             <catboost.core.CatBoostRegressor object at 0x0000022474C43EC8>),
                            ('RandomForest', RandomForestRegressor()),
                            ('KNeighbors',
                             KNeighborsRegressor(n_neighbors=10,
                                                 weights='distance'))]), 'scaler': RobustScaler()}",0.8061647817582946,0.7674973241041437,0.7431310660969921,0.8094484981575023,0.7914209729557359,0.7835325286145338,0.02504192433135261,7
106.39878072738648,16.1198511937397,6.805320978164673,6.766719732389193,passthrough,"VotingRegressor(estimators=[('catboost',
                             <catboost.core.CatBoostRegressor object at 0x0000022474C43EC8>),
                            ('RandomForest', RandomForestRegressor()),
                            ('KNeighbors',
                             KNeighborsRegressor(n_neighbors=10,
                                                 weights='distance'))])",StandardScaler(),"{'feature_selection': 'passthrough', 'regressor': VotingRegressor(estimators=[('catboost',
                             <catboost.core.CatBoostRegressor object at 0x0000022474C43EC8>),
                            ('RandomForest', RandomForestRegressor()),
                            ('KNeighbors',
                             KNeighborsRegressor(n_neighbors=10,
                                                 weights='distance'))]), 'scaler': StandardScaler()}",0.8045593642001396,0.7697105393596149,0.7398826407089867,0.8061552199388718,0.7874403393828582,0.7815496207180942,0.024681513101925182,8
109.11458783149719,9.156447654559615,2.8994481563568115,1.8685810594035583,passthrough,"VotingRegressor(estimators=[('catboost',
                             <catboost.core.CatBoostRegressor object at 0x0000022474C43EC8>),
                            ('RandomForest', RandomForestRegressor()),
                            ('KNeighbors',
                             KNeighborsRegressor(n_neighbors=10,
                                                 weights='distance'))])",PowerTransformer(),"{'feature_selection': 'passthrough', 'regressor': VotingRegressor(estimators=[('catboost',
                             <catboost.core.CatBoostRegressor object at 0x0000022474C43EC8>),
                            ('RandomForest', RandomForestRegressor()),
                            ('KNeighbors',
                             KNeighborsRegressor(n_neighbors=10,
                                                 weights='distance'))]), 'scaler': PowerTransformer()}",0.7353016619354745,0.7135446911066926,0.6262859176129084,0.6487669427421334,0.7032239718164494,0.6854246370427317,0.04107662609887458,297
91.06335339546203,5.270670042051071,0.17123823165893554,0.09193231954295121,passthrough,"VotingRegressor(estimators=[('catboost',
                             <catboost.core.CatBoostRegressor object at 0x0000022474C43EC8>),
                            ('RandomForest', RandomForestRegressor()),
                            ('KNeighbors',
                             KNeighborsRegressor(n_neighbors=10,
                                                 weights='distance'))])",QuantileTransformer(),"{'feature_selection': 'passthrough', 'regressor': VotingRegressor(estimators=[('catboost',
                             <catboost.core.CatBoostRegressor object at 0x0000022474C43EC8>),
                            ('RandomForest', RandomForestRegressor()),
                            ('KNeighbors',
                             KNeighborsRegressor(n_neighbors=10,
                                                 weights='distance'))]), 'scaler': QuantileTransformer()}",0.8081409491936755,0.7748783479869682,0.7574865164461426,0.7960952249082281,0.792087656483813,0.7857377390037656,0.017694975232160574,4
97.89168009757995,22.46510950982814,1.6061584949493408,1.0546791639148463,passthrough,"VotingRegressor(estimators=[('catboost',
                             <catboost.core.CatBoostRegressor object at 0x0000022474C43EC8>),
                            ('RandomForest', RandomForestRegressor()),
                            ('DecisionTree', DecisionTreeRegressor())])",RobustScaler(),"{'feature_selection': 'passthrough', 'regressor': VotingRegressor(estimators=[('catboost',
                             <catboost.core.CatBoostRegressor object at 0x0000022474C43EC8>),
                            ('RandomForest', RandomForestRegressor()),
                            ('DecisionTree', DecisionTreeRegressor())]), 'scaler': RobustScaler()}",0.7898123419701091,0.7636522233130892,0.7425584432552539,0.7906182168127706,0.7574755531513244,0.7688233557005095,0.018766525379774756,18
90.48482398986816,33.08036490788446,2.9700639247894287,0.8850860175028858,passthrough,"VotingRegressor(estimators=[('catboost',
                             <catboost.core.CatBoostRegressor object at 0x0000022474C43EC8>),
                            ('RandomForest', RandomForestRegressor()),
                            ('DecisionTree', DecisionTreeRegressor())])",StandardScaler(),"{'feature_selection': 'passthrough', 'regressor': VotingRegressor(estimators=[('catboost',
                             <catboost.core.CatBoostRegressor object at 0x0000022474C43EC8>),
                            ('RandomForest', RandomForestRegressor()),
                            ('DecisionTree', DecisionTreeRegressor())]), 'scaler': StandardScaler()}",0.7918793213116095,0.7607485901988554,0.7458075458214893,0.7941061271806152,0.7429019731529349,0.7670887115331009,0.02201180841053029,20
64.04751482009888,21.330632443980207,3.8434591770172117,3.0544416151492606,passthrough,"VotingRegressor(estimators=[('catboost',
                             <catboost.core.CatBoostRegressor object at 0x0000022474C43EC8>),
                            ('RandomForest', RandomForestRegressor()),
                            ('DecisionTree', DecisionTreeRegressor())])",PowerTransformer(),"{'feature_selection': 'passthrough', 'regressor': VotingRegressor(estimators=[('catboost',
                             <catboost.core.CatBoostRegressor object at 0x0000022474C43EC8>),
                            ('RandomForest', RandomForestRegressor()),
                            ('DecisionTree', DecisionTreeRegressor())]), 'scaler': PowerTransformer()}",0.7034601898866765,0.6851826891874778,0.5908593972768743,0.6048134307019474,0.6661054888143074,0.6500842391734567,0.04448505759313014,375
90.98573579788209,1.814451080248059,1.1742627143859863,0.5333162786496755,passthrough,"VotingRegressor(estimators=[('catboost',
                             <catboost.core.CatBoostRegressor object at 0x0000022474C43EC8>),
                            ('RandomForest', RandomForestRegressor()),
                            ('DecisionTree', DecisionTreeRegressor())])",QuantileTransformer(),"{'feature_selection': 'passthrough', 'regressor': VotingRegressor(estimators=[('catboost',
                             <catboost.core.CatBoostRegressor object at 0x0000022474C43EC8>),
                            ('RandomForest', RandomForestRegressor()),
                            ('DecisionTree', DecisionTreeRegressor())]), 'scaler': QuantileTransformer()}",0.7902493771332783,0.7718722381444567,0.7520633820267475,0.789165610011487,0.7394149226972642,0.7685531060026468,0.02013735267507896,19
89.37817678451538,3.1091541724413143,1.3933114051818847,1.3873033381059867,passthrough,"VotingRegressor(estimators=[('catboost',
                             <catboost.core.CatBoostRegressor object at 0x0000022474C43EC8>),
                            ('RandomForest', RandomForestRegressor()),
                            ('ElasticNet',
                             ElasticNet(alpha=50.5, l1_ratio=1.0))])",RobustScaler(),"{'feature_selection': 'passthrough', 'regressor': VotingRegressor(estimators=[('catboost',
                             <catboost.core.CatBoostRegressor object at 0x0000022474C43EC8>),
                            ('RandomForest', RandomForestRegressor()),
                            ('ElasticNet',
                             ElasticNet(alpha=50.5, l1_ratio=1.0))]), 'scaler': RobustScaler()}",0.7929678960943164,0.7480581852757684,0.7280919567907547,0.7930883279593341,0.7709664444401251,0.7666345621120598,0.025466156411777165,21
88.38655514717102,8.347573881773172,2.1526816368103026,1.1770859254939676,passthrough,"VotingRegressor(estimators=[('catboost',
                             <catboost.core.CatBoostRegressor object at 0x0000022474C43EC8>),
                            ('RandomForest', RandomForestRegressor()),
                            ('ElasticNet',
                             ElasticNet(alpha=50.5, l1_ratio=1.0))])",StandardScaler(),"{'feature_selection': 'passthrough', 'regressor': VotingRegressor(estimators=[('catboost',
                             <catboost.core.CatBoostRegressor object at 0x0000022474C43EC8>),
                            ('RandomForest', RandomForestRegressor()),
                            ('ElasticNet',
                             ElasticNet(alpha=50.5, l1_ratio=1.0))]), 'scaler': StandardScaler()}",0.7919565942915877,0.7488441612868224,0.7257349607091241,0.7923808287910972,0.7691295537172211,0.7656092197591706,0.02566834496595939,24
82.65947518348693,2.8164213288382935,2.498159122467041,0.9133155646914972,passthrough,"VotingRegressor(estimators=[('catboost',
                             <catboost.core.CatBoostRegressor object at 0x0000022474C43EC8>),
                            ('RandomForest', RandomForestRegressor()),
                            ('ElasticNet',
                             ElasticNet(alpha=50.5, l1_ratio=1.0))])",PowerTransformer(),"{'feature_selection': 'passthrough', 'regressor': VotingRegressor(estimators=[('catboost',
                             <catboost.core.CatBoostRegressor object at 0x0000022474C43EC8>),
                            ('RandomForest', RandomForestRegressor()),
                            ('ElasticNet',
                             ElasticNet(alpha=50.5, l1_ratio=1.0))]), 'scaler': PowerTransformer()}",0.7157434153438225,0.6920293405350297,0.6099133506406229,0.6565370811694855,0.6975609158069398,0.6743568206991801,0.037507604971506014,331
89.27275314331055,34.60175351046049,3.4411696434020995,1.8430370197191668,passthrough,"VotingRegressor(estimators=[('catboost',
                             <catboost.core.CatBoostRegressor object at 0x0000022474C43EC8>),
                            ('RandomForest', RandomForestRegressor()),
                            ('ElasticNet',
                             ElasticNet(alpha=50.5, l1_ratio=1.0))])",QuantileTransformer(),"{'feature_selection': 'passthrough', 'regressor': VotingRegressor(estimators=[('catboost',
                             <catboost.core.CatBoostRegressor object at 0x0000022474C43EC8>),
                            ('RandomForest', RandomForestRegressor()),
                            ('ElasticNet',
                             ElasticNet(alpha=50.5, l1_ratio=1.0))]), 'scaler': QuantileTransformer()}",0.7735193919742773,0.7356608447826094,0.7214476443007352,0.780205397914707,0.7621396739678898,0.7545945905880437,0.022486425331916183,51
